"","depth","var","value","conc_rock.ug_g","in_range","ka"
"13116",112.07,"C30Me/allSt",0.00915656488760935,NA,TRUE,364.646503339014
"13117",112.07,"DinoSt/allSt",0.0102872560599041,NA,TRUE,364.646503339014
"13118",112.07,"C26/(C26-30)aaaSR",0.0034546405825317,NA,TRUE,364.646503339014
"13119",112.07,"C27/(C26-30)aaaSR",0.342294223100263,NA,TRUE,364.646503339014
"13120",112.07,"C28/(C26-30)aaaSR",0.227943472437087,NA,TRUE,364.646503339014
"13121",112.07,"C29/(C26-30)aaaSR",0.386901991816976,NA,TRUE,364.646503339014
"13122",112.07,"C30/(C26-30)aaaSR",0.0394056720631427,NA,TRUE,364.646503339014
"13123",112.07,"C27/C27+C28aaa&abb",0.463277139227046,NA,TRUE,364.646503339014
"13124",112.07,"C27/C27+C29aaa&abb",0.377381127876555,NA,TRUE,364.646503339014
"13125",112.07,"C28/C28+C27aaa&abb",0.536722860772954,NA,TRUE,364.646503339014
"13126",112.07,"C28/C28+C29aaa&abb",0.412528481122701,NA,TRUE,364.646503339014
"13127",112.07,"C29/C29+C27aaa&abb",0.622618872123444,NA,TRUE,364.646503339014
"13128",112.07,"C29/C29+C28aaa&abb",0.587471518877299,NA,TRUE,364.646503339014
"13129",112.07,"4Me_TriMe/Me_C26St",0.889390502558662,NA,TRUE,364.646503339014
"13130",112.07,"4Me_TriMe/Me_C27St",0.0692337866233752,NA,TRUE,364.646503339014
"13131",112.07,"4Me_TriMe/Me_C28St",0.0603313429525516,NA,TRUE,364.646503339014
"13132",112.07,"4Me_TriMe/Me_C29St",0.0431403452251723,NA,TRUE,364.646503339014
"13133",112.07,"4Me_TriMe/Me_C30St",0.413464654076551,NA,TRUE,364.646503339014
"13134",112.07,"4Me_TriMe/Me_allSt",0.0186074009515729,NA,TRUE,364.646503339014
"13135",112.07,"Dino/all",0.00992052668514417,NA,TRUE,364.646503339014
"13136",112.07,"C26-30St/C26-C30St_regHo",0.530719644494649,NA,TRUE,364.646503339014
"13137",112.07,"C27-C30aaaSt/C27-C30aaaSt+regHo",0.404815279641319,NA,TRUE,364.646503339014
"13138",112.07,"Ho/St",1.4702624883281,NA,TRUE,364.646503339014
"13139",112.07,"Ho/St%",0.595184720358681,NA,TRUE,364.646503339014
"13140",112.07,"C31_2MHI",0.00534701526946895,NA,TRUE,364.646503339014
"13141",112.07,"C31_35_2MHI",0.029115265497565,NA,TRUE,364.646503339014
"13142",112.07,"C31_2-MHI/C27-C30Steranes",0.00175812342995825,NA,TRUE,364.646503339014
"13143",112.07,"C27Dia/Reg",0.126860089365607,NA,TRUE,364.646503339014
"13144",112.07,"C27Dia_S/R",15.9182339370893,NA,TRUE,364.646503339014
"13145",112.07,"C27Dia_S/S+R",0.940892175642061,NA,TRUE,364.646503339014
"13146",112.07,"C27Reg_abb/aaa",0.083412129273114,NA,TRUE,364.646503339014
"13147",112.07,"C27Regaaa_S/S+R",0.113580306943654,NA,TRUE,364.646503339014
"13148",112.07,"C27Regabb_S/S+R",0.5,NA,TRUE,364.646503339014
"13149",112.07,"C28Dia/all",0.520628684581517,NA,TRUE,364.646503339014
"13150",112.07,"C28DiaS/S+R",0.534354180304101,NA,TRUE,364.646503339014
"13151",112.07,"C28abb/all",0.473143342055017,NA,TRUE,364.646503339014
"13152",112.07,"C28aaaS/S+R",0.0817812663864088,NA,TRUE,364.646503339014
"13153",112.07,"C28abbS/S+R",0.5,NA,TRUE,364.646503339014
"13154",112.07,"C29Dia/all",0.306502301988322,NA,TRUE,364.646503339014
"13155",112.07,"C29DiaS/S+R",0.432027301136449,NA,TRUE,364.646503339014
"13156",112.07,"C29abb/all",0.372037948581589,NA,TRUE,364.646503339014
"13157",112.07,"C29aaaS/S+R",0.145259475818696,NA,TRUE,364.646503339014
"13158",112.07,"C29abbS/S+R",0.754816843897668,NA,TRUE,364.646503339014
"13159",112.07,"C27Ts/Tm",0,NA,TRUE,364.646503339014
"13160",112.07,"C28BNH29,30/28,30",0,NA,TRUE,364.646503339014
"13161",112.07,"C29Ts/ab",0.0325718758693198,NA,TRUE,364.646503339014
"13162",112.07,"C29ba/ab",0.0366027618132581,NA,TRUE,364.646503339014
"13163",112.07,"C29bb/ab",0.145799985069667,NA,TRUE,364.646503339014
"13164",112.07,"C30_30nor/ab",0.0117894483495966,NA,TRUE,364.646503339014
"13165",112.07,"C30ba/ab",0.166093852859881,NA,TRUE,364.646503339014
"13166",112.07,"C30bb/ab",0.0878638601148961,NA,TRUE,364.646503339014
"13167",112.07,"C31S/S+R",0.167503074767145,NA,TRUE,364.646503339014
"13168",112.07,"C32S/S+R",0.230515709758244,NA,TRUE,364.646503339014
"13169",112.07,"C33S/S+R",0.296371761957157,NA,TRUE,364.646503339014
"13170",112.07,"C34S/S+R",0.288371467772256,NA,TRUE,364.646503339014
"13171",112.07,"C35S/S+R",0.0375441956876816,NA,TRUE,364.646503339014
"13172",121.6,"20R 4a,24 dimethyl 13B,17a,H diacholestane",NA,2.51861183190632,FALSE,-3.35769230769165
"13173",121.6,"20R, 4a Me 13a,17B,H diacholestane",NA,1.43154439949101,FALSE,-3.35769230769165
"13174",121.6,"20R, 4a Me 13B,17a,H diacholestane",NA,1.46667239182476,FALSE,-3.35769230769165
"13175",121.6,"20R, 4a,24 dimethyl 13a,17B,H diacholestane",NA,1.83073737511217,FALSE,-3.35769230769165
"13176",121.6,"20S, 4a Me 13B,17a,H diacholestane",NA,1.78737836792941,FALSE,-3.35769230769165
"13177",121.6,"20S, 4a,24 dimethyl 13a,17B,H diacholestane",NA,2.02637015700161,FALSE,-3.35769230769165
"13178",121.6,"20S, 4a,24 dimethyl 13B,17a,H diacholestane",NA,3.47008116587325,FALSE,-3.35769230769165
"13179",121.6,"25-nor C29H +4 Ho",NA,0.701188010866862,FALSE,-3.35769230769165
"13180",121.6,"28, 30 C28 bisnor HO",NA,1.26515870724948,FALSE,-3.35769230769165
"13181",121.6,"29, 30 C28 bisnor HO",NA,0.611725200429422,FALSE,-3.35769230769165
"13182",121.6,"30-nor C30H HO",NA,0.317022259623044,FALSE,-3.35769230769165
"13183",121.6,"4a Me 24 ethyl 5a cholestane",NA,7.63455863090736,FALSE,-3.35769230769165
"13184",121.6,"4a Me 5a cholestane",NA,2.80650619417297,FALSE,-3.35769230769165
"13185",121.6,"4a,23R,24R trimethyl 5a cholestane",NA,0,FALSE,-3.35769230769165
"13186",121.6,"4a,23R,24S trimethyl 5a cholestane",NA,0,FALSE,-3.35769230769165
"13187",121.6,"4a,23S,24R trimethyl 5a cholestane",NA,0.0012821042528471,FALSE,-3.35769230769165
"13188",121.6,"4a,23S,24S trimethyl 5a cholestane",NA,0.0012821042528471,FALSE,-3.35769230769165
"13189",121.6,"4a,24 dimethyl 5a cholestane",NA,4.86293304884043,FALSE,-3.35769230769165
"13190",121.6,"4B Me 24 ethyl 5a cholestane",NA,0.447023942647436,FALSE,-3.35769230769165
"13191",121.6,"4B Me 5a cholestane",NA,0.969998113021854,FALSE,-3.35769230769165
"13192",121.6,"4B,23R,24R trimethyl 5a cholestane",NA,0.00532862632749034,FALSE,-3.35769230769165
"13193",121.6,"4B,23R,24S trimethyl 5a cholestane",NA,0.00532862632749034,FALSE,-3.35769230769165
"13194",121.6,"4B,23S,24R trimethyl 5a cholestane",NA,0.118055466937524,FALSE,-3.35769230769165
"13195",121.6,"4B,23S,24S trimethyl 5a cholestane",NA,0,FALSE,-3.35769230769165
"13196",121.6,"4B,24 dimethyl 5a cholestane",NA,5.33221334079203,FALSE,-3.35769230769165
"13197",121.6,"Bicad R HO",NA,0.0136190686539276,FALSE,-3.35769230769165
"13198",121.6,"Bicad T HO",NA,0.0797905808709466,FALSE,-3.35769230769165
"13199",121.6,"Bicad T1 HO",NA,0.0139614653781794,FALSE,-3.35769230769165
"13200",121.6,"C19 Tri HO",NA,0.828658544379626,FALSE,-3.35769230769165
"13201",121.6,"C20 Tri HO",NA,1.4402139520164,FALSE,-3.35769230769165
"13202",121.6,"C21 Tri HO",NA,1.385666611808,FALSE,-3.35769230769165
"13203",121.6,"C22 Tri HO",NA,0.203665892556287,FALSE,-3.35769230769165
"13204",121.6,"C23 Tri HO",NA,0.920315167654554,FALSE,-3.35769230769165
"13205",121.6,"C24 Tet HO",NA,2.51924152703138,FALSE,-3.35769230769165
"13206",121.6,"C24 Tri HO",NA,0.4306664873184,FALSE,-3.35769230769165
"13207",121.6,"C25 Tri R+S HO",NA,0.479190118982241,FALSE,-3.35769230769165
"13208",121.6,"C26 21-nor",NA,0.310058506213219,FALSE,-3.35769230769165
"13209",121.6,"C26 aaa 20R ST",NA,0.808473442254684,FALSE,-3.35769230769165
"13210",121.6,"C26 aaa 20S ST",NA,0.27498336329175,FALSE,-3.35769230769165
"13211",121.6,"C26 aBB 20R ST",NA,0.433597943016675,FALSE,-3.35769230769165
"13212",121.6,"C26 aBB 20S ST",NA,0.0780715131795305,FALSE,-3.35769230769165
"13213",121.6,"C26 Ba 20R ST",NA,0.56464649418648,FALSE,-3.35769230769165
"13214",121.6,"C26 Ba 20S ST",NA,0.204194386679106,FALSE,-3.35769230769165
"13215",121.6,"C26 Tri R HO",NA,0.105823976469891,FALSE,-3.35769230769165
"13216",121.6,"C26 Tri S HO",NA,0.212904419605394,FALSE,-3.35769230769165
"13217",121.6,"C27 17B H Ho",NA,11.4368377089176,FALSE,-3.35769230769165
"13218",121.6,"C27 aaa 20R ST",NA,28.6045757292372,FALSE,-3.35769230769165
"13219",121.6,"C27 aaa 20S ST",NA,12.9753178341109,FALSE,-3.35769230769165
"13220",121.6,"C27 aB 20R ST",NA,0.308920557165788,FALSE,-3.35769230769165
"13221",121.6,"C27 aB 20S ST",NA,14.6371507364813,FALSE,-3.35769230769165
"13222",121.6,"C27 aBB 20R ST",NA,1.70966724276342,FALSE,-3.35769230769165
"13223",121.6,"C27 aBB 20S ST",NA,1.89363942028343,FALSE,-3.35769230769165
"13224",121.6,"C27 Ba 20R ST",NA,27.6457524557741,FALSE,-3.35769230769165
"13225",121.6,"C27 Ba 20S ST",NA,34.1460052753307,FALSE,-3.35769230769165
"13226",121.6,"C28 aaa 20R ST",NA,22.2835611292068,FALSE,-3.35769230769165
"13227",121.6,"C28 aaa 20S ST",NA,3.32279997394384,FALSE,-3.35769230769165
"13228",121.6,"C28 aB 20R ST",NA,11.4656237717775,FALSE,-3.35769230769165
"13229",121.6,"C28 aB 20S ST",NA,13.4046349747328,FALSE,-3.35769230769165
"13230",121.6,"C28 aBB 20R ST",NA,8.89084538362697,FALSE,-3.35769230769165
"13231",121.6,"C28 aBB 20S ST",NA,1.79626156701509,FALSE,-3.35769230769165
"13232",121.6,"C28 Ba 20R ST",NA,24.8775677077833,FALSE,-3.35769230769165
"13233",121.6,"C28 Ba 20S ST",NA,30.5177244538417,FALSE,-3.35769230769165
"13234",121.6,"C29 aaa 20R ST",NA,31.244909877729,FALSE,-3.35769230769165
"13235",121.6,"C29 aaa 20S ST",NA,10.2793118898303,FALSE,-3.35769230769165
"13236",121.6,"C29 aB 20R ST",NA,12.5357681477068,FALSE,-3.35769230769165
"13237",121.6,"C29 aB 20S ST",NA,34.4921127029981,FALSE,-3.35769230769165
"13238",121.6,"C29 aB HO",NA,21.6134980488072,FALSE,-3.35769230769165
"13239",121.6,"C29 aBB 20R ST",NA,3.69195874101077,FALSE,-3.35769230769165
"13240",121.6,"C29 aBB 20S ST",NA,13.2981490312627,FALSE,-3.35769230769165
"13241",121.6,"C29 Ba 20R ST",NA,23.7794243879004,FALSE,-3.35769230769165
"13242",121.6,"C29 Ba 20S ST",NA,26.2205050075337,FALSE,-3.35769230769165
"13243",121.6,"C29 Ba HO",NA,1.14468453635838,FALSE,-3.35769230769165
"13244",121.6,"C29 BB Ho",NA,4.78470467410743,FALSE,-3.35769230769165
"13245",121.6,"C29 Dia HO",NA,0.825985713464858,FALSE,-3.35769230769165
"13246",121.6,"C29 Dianeo",NA,1.10305156849163,FALSE,-3.35769230769165
"13247",121.6,"C29 Ts HO",NA,1.48531586534888,FALSE,-3.35769230769165
"13248",121.6,"C30 2a Me 20R + 4a Me BB 20S ST",NA,7.51894210812387,FALSE,-3.35769230769165
"13249",121.6,"C30 2aMe 20S ST",NA,0.151971296155533,FALSE,-3.35769230769165
"13250",121.6,"C30 3B Me 20S ST + C30 3B Me BB 20S ST",NA,3.38728750148356,FALSE,-3.35769230769165
"13251",121.6,"C30 3B Me BB 20R ST",NA,3.6657364368743,FALSE,-3.35769230769165
"13252",121.6,"C30 3B Me BB 20S ST",NA,0.396441432815763,FALSE,-3.35769230769165
"13253",121.6,"C30 3BMe 20R ST",NA,1.14606761672235,FALSE,-3.35769230769165
"13254",121.6,"C30 4a BB Me 20R ST",NA,0.46376258841825,FALSE,-3.35769230769165
"13255",121.6,"C30 4a Me 20R ST + DINO st",NA,5.65674246587026,FALSE,-3.35769230769165
"13256",121.6,"C30 4a Me 20S ST",NA,0.688275887436373,FALSE,-3.35769230769165
"13257",121.6,"C30 aaa 20R ST",NA,3.37301816016745,FALSE,-3.35769230769165
"13258",121.6,"C30 aaa 20S ST",NA,0.254662202041572,FALSE,-3.35769230769165
"13259",121.6,"C30 aB HO",NA,46.269997789471,FALSE,-3.35769230769165
"13260",121.6,"C30 aBB 20 R+S ST",NA,0.8211134474347,FALSE,-3.35769230769165
"13261",121.6,"C30 Ba 20R ST",NA,1.38725209417646,FALSE,-3.35769230769165
"13262",121.6,"C30 Ba 20S ST",NA,1.77589767645285,FALSE,-3.35769230769165
"13263",121.6,"C30 BB HO",NA,1.82979283242458,FALSE,-3.35769230769165
"13264",121.6,"C30 Dia HO",NA,2.71297397898983,FALSE,-3.35769230769165
"13265",121.6,"C30H Ba HO",NA,14.3472660878372,FALSE,-3.35769230769165
"13266",121.6,"C31 2a Me Ho",NA,0.703032118018826,FALSE,-3.35769230769165
"13267",121.6,"C31 3B Me HO",NA,6.00430044123644,FALSE,-3.35769230769165
"13268",121.6,"C31 aB HR HO",NA,32.4300860595399,FALSE,-3.35769230769165
"13269",121.6,"C31 aB HS  HO",NA,22.2515141451635,FALSE,-3.35769230769165
"13270",121.6,"C31 Ba HR HO",NA,29.0410893855741,FALSE,-3.35769230769165
"13271",121.6,"C31 BB HO",NA,1.34656929127521,FALSE,-3.35769230769165
"13272",121.6,"C31 Dia R HO",NA,1.29518167124792,FALSE,-3.35769230769165
"13273",121.6,"C31 Dia S HO",NA,0.838958557496692,FALSE,-3.35769230769165
"13274",121.6,"C32 2aMe R HO",NA,0.498315983950384,FALSE,-3.35769230769165
"13275",121.6,"C32 2aMe S HO",NA,0.333939693831152,FALSE,-3.35769230769165
"13276",121.6,"C32 3B Me Ba 22S+R HO",NA,1.99469424329989,FALSE,-3.35769230769165
"13277",121.6,"C32 3B Me R HO",NA,4.14079643050949,FALSE,-3.35769230769165
"13278",121.6,"C32 3B Me S HO",NA,2.60848956645295,FALSE,-3.35769230769165
"13279",121.6,"C32 aB HR HO",NA,13.0904620855506,FALSE,-3.35769230769165
"13280",121.6,"C32 aB HS HO",NA,4.66105953847941,FALSE,-3.35769230769165
"13281",121.6,"C33 2aMe R HO",NA,0.167109841635344,FALSE,-3.35769230769165
"13282",121.6,"C33 2aMe S HO",NA,0.00569302864745189,FALSE,-3.35769230769165
"13283",121.6,"C33 3BMe R HO",NA,1.83214294458775,FALSE,-3.35769230769165
"13284",121.6,"C33 3BMe S HO",NA,0.583825208566905,FALSE,-3.35769230769165
"13285",121.6,"C33 aB HR HO",NA,4.68721437528104,FALSE,-3.35769230769165
"13286",121.6,"C33 aB HS HO",NA,1.73585581323247,FALSE,-3.35769230769165
"13287",121.6,"C34 2a Me R HO",NA,0.054057639803103,FALSE,-3.35769230769165
"13288",121.6,"C34 2a Me S HO",NA,0.000340469407386917,FALSE,-3.35769230769165
"13289",121.6,"C34 3B Me R HO",NA,0.590999235170277,FALSE,-3.35769230769165
"13290",121.6,"C34 3B Me S HO",NA,0.705590254464386,FALSE,-3.35769230769165
"13291",121.6,"C34 aB HR HO",NA,2.75051955082158,FALSE,-3.35769230769165
"13292",121.6,"C34 aB HS HO",NA,0.839930087118215,FALSE,-3.35769230769165
"13293",121.6,"C35 2a Me R HO",NA,0.000312447974321709,FALSE,-3.35769230769165
"13294",121.6,"C35 2a Me S HO",NA,0.000342358492762099,FALSE,-3.35769230769165
"13295",121.6,"C35 3B Me R HO",NA,0.00223207806089202,FALSE,-3.35769230769165
"13296",121.6,"C35 3B Me S HO",NA,0,FALSE,-3.35769230769165
"13297",121.6,"C35 aB HR HO",NA,1.30046661247611,FALSE,-3.35769230769165
"13298",121.6,"C35 aB HS HO",NA,0.581774201588136,FALSE,-3.35769230769165
"13299",121.6,"C36 2a Me R HO",NA,0.00147024816057064,FALSE,-3.35769230769165
"13300",121.6,"C36 2a Me S HO",NA,7.46124629229017e-05,FALSE,-3.35769230769165
"13301",121.6,"C36 3B Me R HO",NA,0.102855413737461,FALSE,-3.35769230769165
"13302",121.6,"C36 3B Me S HO",NA,0.0932922563622736,FALSE,-3.35769230769165
"13303",121.6,"D4 C29 ISTD",NA,9.49307005885703,FALSE,-3.35769230769165
"13304",121.6,"gamma HO",NA,0.751185803796693,FALSE,-3.35769230769165
"13305",121.6,"Oleanane HO",NA,0.174045483655657,FALSE,-3.35769230769165
"13306",121.6,"Oleanoid Triterpane 3 HO",NA,0.0871490181895148,FALSE,-3.35769230769165
"13307",121.6,"Oleanoid Triterpane 4 HO",NA,0.0871490181895148,FALSE,-3.35769230769165
"13308",121.6,"Oleanoid Triterpane 5 HO",NA,0.0871490181895148,FALSE,-3.35769230769165
"13309",121.6,"Oleanoid Triterpane 6 HO",NA,0.0078063079762677,FALSE,-3.35769230769165
"13310",121.6,"Oleanoid Triterpane 7 HO",NA,0.0352535940220895,FALSE,-3.35769230769165
"13311",121.6,"Retene InjSt",NA,1.73916171263903,FALSE,-3.35769230769165
"13312",121.6,"Tm C27  HO",NA,26.3257540498652,FALSE,-3.35769230769165
"13313",121.6,"Ts C27 HO",NA,0.866822566780635,FALSE,-3.35769230769165
"13314",121.6,"Tx HO",NA,0.102197832114005,FALSE,-3.35769230769165
"13315",121.6,"C27Dia",NA,14.9460712936471,FALSE,-3.35769230769165
"13316",121.6,"C27Reg",NA,106.9749579575,FALSE,-3.35769230769165
"13317",121.6,"all_tricyclics",NA,8.04715657883993,FALSE,-3.35769230769165
"13318",121.6,"4Me_TriMe",NA,11.9893638088478,FALSE,-3.35769230769165
"13319",121.6,"allRegst",NA,145.213804443972,FALSE,-3.35769230769165
"13320",121.6,"allRegHO",NA,146.854518383858,FALSE,-3.35769230769165
"13321",121.6,"allDiacholestane",NA,24.726542078771,FALSE,-3.35769230769165
"13322",121.6,"allSteranes",NA,358.818724005863,FALSE,-3.35769230769165
"13323",121.6,"everything",NA,760.213543598726,FALSE,-3.35769230769165
"13324",121.6,"C19/tricyclics",0.102975322557857,NA,FALSE,-3.35769230769165
"13325",121.6,"C20/tricyclics",0.178971781884231,NA,FALSE,-3.35769230769165
"13326",121.6,"C21/tricyclics",0.17219332048933,NA,FALSE,-3.35769230769165
"13327",121.6,"C22/tricyclics",0.0253090505398924,NA,FALSE,-3.35769230769165
"13328",121.6,"C23/tricyclics",0.114365261647143,NA,FALSE,-3.35769230769165
"13329",121.6,"C24/tricyclics",0.366577683116865,NA,FALSE,-3.35769230769165
"13330",121.6,"C25/tricyclics",0,NA,FALSE,-3.35769230769165
"13331",121.6,"C26/tricyclics",0.0396075797646816,NA,FALSE,-3.35769230769165
"13332",121.6,"tricyclics/all",0.00344190020771414,NA,FALSE,-3.35769230769165
"13333",121.6,"C19/C19+23",0.473797026609301,NA,FALSE,-3.35769230769165
"13334",121.6,"C20/C20+23",0.610123357519588,NA,FALSE,-3.35769230769165
"13335",121.6,"Ho/St",1.29476661211519,NA,FALSE,-3.35769230769165
"13336",121.6,"Ho/St%",0.564225836858304,NA,FALSE,-3.35769230769165
"13337",121.6,"C31_2MHI",0.0149667185489929,NA,FALSE,-3.35769230769165
"13338",121.6,"C31_35_2MHI",0.036724663401556,NA,FALSE,-3.35769230769165
"13339",121.6,"C31_2-MHI/C27-C30Steranes",0.00616021292845647,NA,FALSE,-3.35769230769165
"13340",121.6,"C31 3-MHI",0.114861426063284,NA,FALSE,-3.35769230769165
"13341",121.6,"C31_35_3MHI(%)",0.253579961589202,NA,FALSE,-3.35769230769165
"13342",121.6,"C29ab/C29ab+C30ab",0.318391057824983,NA,FALSE,-3.35769230769165
"13343",121.6,"C29ab/allHoab",0.166307743397309,NA,FALSE,-3.35769230769165
"13344",121.6,"C30ab/allHoab",0.356030241009046,NA,FALSE,-3.35769230769165
"13345",121.6,"C31ab/allHoab",0.249537322397484,NA,FALSE,-3.35769230769165
"13346",121.6,"C32ab/allHoab",0.136591286449529,NA,FALSE,-3.35769230769165
"13347",121.6,"C33ab/allHoab",0.0494231107950228,NA,FALSE,-3.35769230769165
"13348",121.6,"C34ab/allHoab",0.0276271603846377,NA,FALSE,-3.35769230769165
"13349",121.6,"C35ab/allHoab",0.014483135566971,NA,FALSE,-3.35769230769165
"13350",121.6,"OleananeIndex",0.00374742316538067,NA,FALSE,-3.35769230769165
"13351",121.6,"HHI",0.0303208860955191,NA,FALSE,-3.35769230769165
"13352",121.6,"C35/C35+C34",0.343933359756349,NA,FALSE,-3.35769230769165
"13353",121.6,"GI",0.0159754762937155,NA,FALSE,-3.35769230769165
"13354",121.6,"28,30BNH/28,30BNH+C30",0.0266152212486514,NA,FALSE,-3.35769230769165
"13355",121.6,"C26St/allSt",0.00658819338137326,NA,FALSE,-3.35769230769165
"13356",121.6,"C27St/allSt",0.298130924616274,NA,FALSE,-3.35769230769165
"13357",121.6,"C28St/allSt",0.255529475139429,NA,FALSE,-3.35769230769165
"13358",121.6,"C29St/allSt",0.302420837251218,NA,FALSE,-3.35769230769165
"13359",121.6,"C30St/allSt",0.018925517757338,NA,FALSE,-3.35769230769165
"13360",121.6,"C30Me/allSt",0.0160806651063151,NA,FALSE,-3.35769230769165
"13361",121.6,"DinoSt/allSt",0.0334134285830968,NA,FALSE,-3.35769230769165
"13362",121.6,"C26/(C26-30)aaaSR",0.00955247215358881,NA,FALSE,-3.35769230769165
"13363",121.6,"C27/(C26-30)aaaSR",0.366595856318194,NA,FALSE,-3.35769230769165
"13364",121.6,"C28/(C26-30)aaaSR",0.22576262398317,NA,FALSE,-3.35769230769165
"13365",121.6,"C29/(C26-30)aaaSR",0.366105016926821,NA,FALSE,-3.35769230769165
"13366",121.6,"C30/(C26-30)aaaSR",0.0319840306182261,NA,FALSE,-3.35769230769165
"13367",121.6,"C27/C27+C28aaa&abb",0.554553851797374,NA,FALSE,-3.35769230769165
"13368",121.6,"C27/C27+C29aaa&abb",0.435721085432358,NA,FALSE,-3.35769230769165
"13369",121.6,"C28/C28+C27aaa&abb",0.445446148202626,NA,FALSE,-3.35769230769165
"13370",121.6,"C28/C28+C29aaa&abb",0.382811002628258,NA,FALSE,-3.35769230769165
"13371",121.6,"C29/C29+C27aaa&abb",0.564278914567642,NA,FALSE,-3.35769230769165
"13372",121.6,"C29/C29+C28aaa&abb",0.617188997371742,NA,FALSE,-3.35769230769165
"13373",121.6,"4Me_TriMe/Me_C26St",0.882577391315116,NA,FALSE,-3.35769230769165
"13374",121.6,"4Me_TriMe/Me_C27St",0.209704847266553,NA,FALSE,-3.35769230769165
"13375",121.6,"4Me_TriMe/Me_C28St",0.248315257128171,NA,FALSE,-3.35769230769165
"13376",121.6,"4Me_TriMe/Me_C29St",0.17005298927467,NA,FALSE,-3.35769230769165
"13377",121.6,"4Me_TriMe/Me_C30St",0.767710181102502,NA,FALSE,-3.35769230769165
"13378",121.6,"4Me_TriMe/Me_allSt",0.0762666805135001,NA,FALSE,-3.35769230769165
"13379",121.6,"Dino/all",0.0488982607857947,NA,FALSE,-3.35769230769165
"13380",121.6,"C26-30St/C26-C30St_regHo",0.516328213858343,NA,FALSE,-3.35769230769165
"13381",121.6,"C27-C30aaaSt/C27-C30aaaSt+regHo",0.435774163141696,NA,FALSE,-3.35769230769165
"13382",121.6,"Ho/St",1.29476661211519,NA,FALSE,-3.35769230769165
"13383",121.6,"Ho/St%",0.564225836858304,NA,FALSE,-3.35769230769165
"13384",121.6,"C31_2MHI",0.0149667185489929,NA,FALSE,-3.35769230769165
"13385",121.6,"C31_35_2MHI",0.036724663401556,NA,FALSE,-3.35769230769165
"13386",121.6,"C31_2-MHI/C27-C30Steranes",0.00616021292845647,NA,FALSE,-3.35769230769165
"13387",121.6,"C27Dia/Reg",0.139715608017206,NA,FALSE,-3.35769230769165
"13388",121.6,"C27Dia_S/R",47.3816015054836,NA,FALSE,-3.35769230769165
"13389",121.6,"C27Dia_S/S+R",0.979330985976422,NA,FALSE,-3.35769230769165
"13390",121.6,"C27Reg_abb/aaa",0.079748814714144,NA,FALSE,-3.35769230769165
"13391",121.6,"C27Regaaa_S/S+R",0.312057504773134,NA,FALSE,-3.35769230769165
"13392",121.6,"C27Regabb_S/S+R",0.525528243183783,NA,FALSE,-3.35769230769165
"13393",121.6,"C28Dia/all",0.604166661556736,NA,FALSE,-3.35769230769165
"13394",121.6,"C28DiaS/S+R",0.550908267886757,NA,FALSE,-3.35769230769165
"13395",121.6,"C28abb/all",0.294463646593433,NA,FALSE,-3.35769230769165
"13396",121.6,"C28aaaS/S+R",0.129764629990124,NA,FALSE,-3.35769230769165
"13397",121.6,"C28abbS/S+R",0.168077439040429,NA,FALSE,-3.35769230769165
"13398",121.6,"C29Dia/all",0.460768288757896,NA,FALSE,-3.35769230769165
"13399",121.6,"C29DiaS/S+R",0.524410840666668,NA,FALSE,-3.35769230769165
"13400",121.6,"C29abb/all",0.290358069653822,NA,FALSE,-3.35769230769165
"13401",121.6,"C29aaaS/S+R",0.247549778232352,NA,FALSE,-3.35769230769165
"13402",121.6,"C29abbS/S+R",0.782699510179932,NA,FALSE,-3.35769230769165
"13403",121.6,"C27Ts/Tm",0.0318771765912764,NA,FALSE,-3.35769230769165
"13404",121.6,"C28BNH29,30/28,30",0.325925965866438,NA,FALSE,-3.35769230769165
"13405",121.6,"C29Ts/ab",0.0643026897774437,NA,FALSE,-3.35769230769165
"13406",121.6,"C29ba/ab",0.05029771301266,NA,FALSE,-3.35769230769165
"13407",121.6,"C29bb/ab",0.18125115275193,NA,FALSE,-3.35769230769165
"13408",121.6,"C30_30nor/ab",0.00680494822997826,NA,FALSE,-3.35769230769165
"13409",121.6,"C30ba/ab",0.236686138075725,NA,FALSE,-3.35769230769165
"13410",121.6,"C30bb/ab",0.0380415966216625,NA,FALSE,-3.35769230769165
"13411",121.6,"C31S/S+R",0.406928730356533,NA,FALSE,-3.35769230769165
"13412",121.6,"C32S/S+R",0.262572394479681,NA,FALSE,-3.35769230769165
"13413",121.6,"C33S/S+R",0.27025328422173,NA,FALSE,-3.35769230769165
"13414",121.6,"C34S/S+R",0.233934512892978,NA,FALSE,-3.35769230769165
"13415",121.6,"C35S/S+R",0.309085956080155,NA,FALSE,-3.35769230769165
"13416",120.7,"20R 4a,24 dimethyl 13B,17a,H diacholestane",NA,1.16488759651387,TRUE,30.2192307692312
"13417",120.7,"20R, 4a Me 13a,17B,H diacholestane",NA,0.614084196390931,TRUE,30.2192307692312
"13418",120.7,"20R, 4a Me 13B,17a,H diacholestane",NA,0.705409264065154,TRUE,30.2192307692312
"13419",120.7,"20R, 4a,24 dimethyl 13a,17B,H diacholestane",NA,0.760909319379635,TRUE,30.2192307692312
"13420",120.7,"20S, 4a Me 13B,17a,H diacholestane",NA,0.616510871400388,TRUE,30.2192307692312
